item,empid,dateyr,datewk,quantity
PROD_007,EMP290,2020,23,5
PROD_007,EMP290,2020,24,11
PROD_007,EMP290,2020,25,8
PROD_007,EMP290,2020,26,5
PROD_007,EMP290,2020,27,10
PROD_007,EMP290,2020,28,5
PROD_007,EMP290,2020,29,11
PROD_007,EMP290,2020,30,13
PROD_007,EMP290,2020,31,7
PROD_007,EMP290,2020,32,10
PROD_007,EMP290,2020,33,11
PROD_007,EMP290,2020,34,5
PROD_007,EMP290,2020,35,10
PROD_007,EMP290,2020,36,8
PROD_007,EMP290,2020,37,9
PROD_007,EMP290,2020,38,11
PROD_007,EMP290,2020,39,10
PROD_007,EMP290,2020,40,4
PROD_007,EMP290,2020,41,13
PROD_007,EMP290,2020,42,5
PROD_007,EMP290,2020,43,21
PROD_007,EMP290,2020,44,10
PROD_007,EMP290,2020,45,6
PROD_007,EMP290,2020,46,7
PROD_007,EMP290,2020,47,4
PROD_007,EMP290,2020,48,8
PROD_007,EMP290,2020,49,16
PROD_007,EMP290,2020,50,5
PROD_007,EMP290,2020,51,11
PROD_007,EMP290,2019,0,10
PROD_007,EMP290,2019,1,7
PROD_007,EMP290,2019,2,8
PROD_007,EMP290,2019,3,13
PROD_007,EMP290,2019,4,7
PROD_007,EMP290,2019,5,10
PROD_007,EMP290,2019,6,12
PROD_007,EMP290,2019,7,11
PROD_007,EMP290,2019,8,11
PROD_007,EMP290,2019,9,8
PROD_007,EMP290,2019,10,7
PROD_007,EMP290,2019,11,11
PROD_007,EMP290,2019,12,6
PROD_007,EMP290,2019,13,16
PROD_007,EMP290,2019,14,12
PROD_007,EMP290,2019,15,8
PROD_007,EMP290,2019,16,10
PROD_007,EMP290,2019,17,16
PROD_007,EMP290,2019,18,17
PROD_007,EMP290,2019,19,9
PROD_007,EMP290,2019,20,17
PROD_007,EMP290,2019,21,12
PROD_007,EMP290,2019,22,11
PROD_007,EMP290,2019,23,13
PROD_007,EMP290,2019,24,18
PROD_007,EMP290,2019,25,20
PROD_007,EMP290,2019,26,6
PROD_007,EMP290,2019,27,5
PROD_007,EMP290,2019,28,5
PROD_007,EMP290,2019,29,12
PROD_007,EMP290,2019,30,4
PROD_007,EMP290,2019,31,8
PROD_007,EMP290,2019,32,7
PROD_007,EMP290,2019,33,4
PROD_007,EMP290,2019,34,9
PROD_007,EMP290,2019,35,5
PROD_007,EMP290,2019,36,9
PROD_007,EMP290,2019,37,6
PROD_007,EMP290,2019,38,12
PROD_007,EMP290,2019,39,7
PROD_007,EMP290,2019,40,9
PROD_007,EMP290,2019,41,14
PROD_007,EMP290,2019,42,9
PROD_007,EMP290,2019,43,9
PROD_007,EMP290,2019,44,5
PROD_007,EMP290,2019,45,12
PROD_007,EMP290,2019,46,7
PROD_007,EMP290,2019,47,6
PROD_007,EMP290,2019,48,5
PROD_007,EMP290,2019,49,13
PROD_007,EMP290,2019,50,3
PROD_007,EMP290,2019,51,11
PROD_008,EMP290,2020,0,8
PROD_008,EMP290,2020,1,16
PROD_008,EMP290,2020,2,9
PROD_008,EMP290,2020,3,9
PROD_008,EMP290,2020,4,9
PROD_008,EMP290,2020,5,10
PROD_008,EMP290,2020,6,12
PROD_008,EMP290,2020,7,6
PROD_008,EMP290,2020,8,15
PROD_008,EMP290,2020,9,7
PROD_008,EMP290,2020,10,8
PROD_008,EMP290,2020,11,15
PROD_008,EMP290,2020,12,7
PROD_008,EMP290,2020,13,9
PROD_008,EMP290,2020,14,15
PROD_008,EMP290,2020,15,5
PROD_008,EMP290,2020,16,14
PROD_008,EMP290,2020,17,11
PROD_008,EMP290,2020,18,12
PROD_008,EMP290,2020,19,5
PROD_008,EMP290,2020,20,6
PROD_008,EMP290,2020,21,14
PROD_008,EMP290,2020,22,13
PROD_008,EMP290,2020,23,16
PROD_008,EMP290,2020,24,13
PROD_008,EMP290,2020,25,16
PROD_008,EMP290,2020,26,10
PROD_008,EMP290,2020,27,10
PROD_008,EMP290,2020,28,9
PROD_008,EMP290,2020,29,8
PROD_008,EMP290,2020,30,5
PROD_008,EMP290,2020,31,6
PROD_008,EMP290,2020,32,6
PROD_008,EMP290,2020,33,4
PROD_008,EMP290,2020,34,7
PROD_008,EMP290,2020,35,6
PROD_008,EMP290,2020,36,5
PROD_008,EMP290,2020,37,9
PROD_008,EMP290,2020,38,7
PROD_008,EMP290,2020,39,7
PROD_008,EMP290,2020,40,10
PROD_008,EMP290,2020,41,5
PROD_008,EMP290,2020,42,10
PROD_008,EMP290,2020,43,7
PROD_008,EMP290,2020,44,13
PROD_008,EMP290,2020,45,7
PROD_008,EMP290,2020,46,12
PROD_008,EMP290,2020,47,7
PROD_008,EMP290,2020,48,8
PROD_008,EMP290,2020,49,11
PROD_008,EMP290,2020,50,12
PROD_008,EMP290,2020,51,9
PROD_008,EMP290,2019,0,7
PROD_008,EMP290,2019,1,6
PROD_008,EMP290,2019,2,7
PROD_008,EMP290,2019,3,8
PROD_008,EMP290,2019,4,10
PROD_008,EMP290,2019,5,12
PROD_008,EMP290,2019,6,7
PROD_008,EMP290,2019,7,10
PROD_008,EMP290,2019,8,11
PROD_008,EMP290,2019,9,14
PROD_008,EMP290,2019,10,10
PROD_008,EMP290,2019,11,16
PROD_008,EMP290,2019,12,15
PROD_008,EMP290,2019,13,13
PROD_008,EMP290,2019,14,9
PROD_008,EMP290,2019,15,16
PROD_008,EMP290,2019,16,5
PROD_008,EMP290,2019,17,15
PROD_008,EMP290,2019,18,9
PROD_008,EMP290,2019,19,9
PROD_008,EMP290,2019,20,10
PROD_008,EMP290,2019,21,5
PROD_008,EMP290,2019,22,11
PROD_008,EMP290,2019,23,7
PROD_008,EMP290,2019,24,5
PROD_008,EMP290,2019,25,6
PROD_008,EMP290,2019,26,12
PROD_008,EMP290,2019,27,11
PROD_008,EMP290,2019,28,14
PROD_008,EMP290,2019,29,6
PROD_008,EMP290,2019,30,8
PROD_008,EMP290,2019,31,7
PROD_008,EMP290,2019,32,6
PROD_008,EMP290,2019,33,12
PROD_008,EMP290,2019,34,3
PROD_008,EMP290,2019,35,9
PROD_008,EMP290,2019,36,11
PROD_008,EMP290,2019,37,14
PROD_008,EMP290,2019,38,9
PROD_008,EMP290,2019,39,11
PROD_008,EMP290,2019,40,11
PROD_008,EMP290,2019,41,8
PROD_008,EMP290,2019,42,8
PROD_008,EMP290,2019,43,5
PROD_008,EMP290,2019,44,11
PROD_008,EMP290,2019,45,10
PROD_008,EMP290,2019,46,7
PROD_008,EMP290,2019,47,7
PROD_008,EMP290,2019,48,9
PROD_008,EMP290,2019,49,7
PROD_008,EMP290,2019,50,10
PROD_008,EMP290,2019,51,8
ESP_001,EMP234,2019,0,4
ESP_001,EMP234,2019,1,4
ESP_001,EMP234,2019,2,4
ESP_001,EMP234,2019,3,6
ESP_001,EMP234,2019,4,10
ESP_001,EMP234,2019,5,5
ESP_001,EMP234,2019,6,4
ESP_001,EMP234,2019,7,4
ESP_001,EMP234,2019,8,3
ESP_001,EMP234,2019,9,2
ESP_001,EMP234,2019,10,1
ESP_001,EMP234,2019,11,1
ESP_001,EMP234,2019,12,0
ESP_001,EMP234,2019,13,1
ESP_001,EMP234,2019,14,2
ESP_001,EMP234,2019,15,3
ESP_001,EMP234,2019,16,5
ESP_001,EMP234,2019,17,4
ESP_001,EMP234,2019,18,4
ESP_001,EMP234,2019,19,3
ESP_001,EMP234,2019,20,4
ESP_001,EMP234,2019,21,5
ESP_001,EMP234,2019,22,6
ESP_001,EMP234,2019,23,7
ESP_001,EMP234,2019,24,6
ESP_001,EMP234,2019,25,5
ESP_001,EMP234,2019,26,6
ESP_001,EMP234,2019,27,4
ESP_001,EMP234,2019,28,4
ESP_001,EMP234,2019,29,5
ESP_001,EMP234,2019,30,8
ESP_001,EMP234,2019,31,9
ESP_001,EMP234,2019,32,11
ESP_001,EMP234,2019,33,9
ESP_001,EMP234,2019,34,6
ESP_001,EMP234,2019,35,4
ESP_001,EMP234,2019,36,6
ESP_001,EMP234,2019,37,5
ESP_001,EMP234,2019,38,5
ESP_001,EMP234,2019,39,4
ESP_001,EMP234,2019,40,2
ESP_001,EMP234,2019,41,3
ESP_001,EMP234,2019,42,2
ESP_001,EMP234,2019,43,3
ESP_001,EMP234,2019,44,1
ESP_001,EMP234,2019,45,1
ESP_001,EMP234,2019,46,1
ESP_001,EMP234,2019,47,0
ESP_001,EMP234,2019,48,0
ESP_001,EMP234,2019,49,0
ESP_001,EMP234,2019,50,0
ESP_001,EMP234,2019,51,0
ESP_001,EMP234,2020,0,0
ESP_001,EMP234,2020,1,1
ESP_001,EMP234,2020,2,1
ESP_001,EMP234,2020,3,3
ESP_001,EMP234,2020,4,3
ESP_001,EMP234,2020,5,4
ESP_001,EMP234,2020,6,3
ESP_001,EMP234,2020,7,5
ESP_001,EMP234,2020,8,7
ESP_001,EMP234,2020,9,5
ESP_001,EMP234,2020,10,3
ESP_001,EMP234,2020,11,2
ESP_001,EMP234,2020,12,2
ESP_001,EMP234,2020,13,3
ESP_001,EMP234,2020,14,3
ESP_001,EMP234,2020,15,5
ESP_001,EMP234,2020,16,5
ESP_001,EMP234,2020,17,5
ESP_001,EMP234,2020,18,6
ESP_001,EMP234,2020,19,6
ESP_001,EMP234,2020,20,6
ESP_001,EMP234,2020,21,6
ESP_001,EMP234,2020,22,7
ESP_001,EMP234,2020,23,9
ESP_001,EMP234,2020,24,8
ESP_001,EMP234,2020,25,7
ESP_001,EMP234,2020,26,6
ESP_001,EMP234,2020,27,7
ESP_001,EMP234,2020,28,7
ESP_001,EMP234,2020,29,6
ESP_001,EMP234,2020,30,11
ESP_001,EMP234,2020,31,5
ESP_001,EMP234,2020,32,7
ESP_001,EMP234,2020,33,9
ESP_001,EMP234,2020,34,4
ESP_001,EMP234,2020,35,5
ESP_001,EMP234,2020,36,4
ESP_001,EMP234,2020,37,2
ESP_001,EMP234,2020,38,4
ESP_001,EMP234,2020,39,3
ESP_001,EMP234,2020,40,3
ESP_001,EMP234,2020,41,4
ESP_001,EMP234,2020,42,4
ESP_001,EMP234,2020,43,5
ESP_001,EMP234,2020,44,3
ESP_001,EMP234,2020,45,4
ESP_001,EMP234,2020,46,3
ESP_001,EMP234,2020,47,3
ESP_001,EMP234,2020,48,2
ESP_001,EMP234,2020,49,2
ESP_001,EMP234,2020,50,2
ESP_001,EMP234,2020,51,2
ESP_001,EMP244,2019,0,9
ESP_001,EMP244,2019,1,8
ESP_001,EMP244,2019,2,10
ESP_001,EMP244,2019,3,9
ESP_001,EMP244,2019,4,11
ESP_001,EMP244,2019,5,9
ESP_001,EMP244,2019,6,11
ESP_001,EMP244,2019,7,11
ESP_001,EMP244,2019,8,8
ESP_001,EMP244,2019,9,9
ESP_001,EMP244,2019,10,7
ESP_001,EMP244,2019,11,8
ESP_001,EMP244,2019,12,8
ESP_001,EMP244,2019,13,7
ESP_001,EMP244,2019,14,8
ESP_001,EMP244,2019,15,9
ESP_001,EMP244,2019,16,7
ESP_001,EMP244,2019,17,7
ESP_001,EMP244,2019,18,8
ESP_001,EMP244,2019,19,9
ESP_001,EMP244,2019,20,10
ESP_001,EMP244,2019,21,12
ESP_001,EMP244,2019,22,12
ESP_001,EMP244,2019,23,12
ESP_001,EMP244,2019,24,11
ESP_001,EMP244,2019,25,9
ESP_001,EMP244,2019,26,9
ESP_001,EMP244,2019,27,13
ESP_001,EMP244,2019,28,9
ESP_001,EMP244,2019,29,7
ESP_001,EMP244,2019,30,12
ESP_001,EMP244,2019,31,9
ESP_001,EMP244,2019,32,10
ESP_001,EMP244,2019,33,6
ESP_001,EMP244,2019,34,14
ESP_001,EMP244,2019,35,8
ESP_001,EMP244,2019,36,8
ESP_001,EMP244,2019,37,7
ESP_001,EMP244,2019,38,10
ESP_001,EMP244,2019,39,10
ESP_001,EMP244,2019,40,8
ESP_001,EMP244,2019,41,8
ESP_001,EMP244,2019,42,15
ESP_001,EMP244,2019,43,10
ESP_001,EMP244,2019,44,12
ESP_001,EMP244,2019,45,8
ESP_001,EMP244,2019,46,10
ESP_001,EMP244,2019,47,10
ESP_001,EMP244,2019,48,11
ESP_001,EMP244,2019,49,7
ESP_001,EMP244,2019,50,7
ESP_001,EMP244,2019,51,6
ESP_001,EMP244,2020,0,10
ESP_001,EMP244,2020,1,12
ESP_001,EMP244,2020,2,10
ESP_001,EMP244,2020,3,11
ESP_001,EMP244,2020,4,9
ESP_001,EMP244,2020,5,10
ESP_001,EMP244,2020,6,10
ESP_001,EMP244,2020,7,10
ESP_001,EMP244,2020,8,14
ESP_001,EMP244,2020,9,11
ESP_001,EMP244,2020,10,10
ESP_001,EMP244,2020,11,5
ESP_001,EMP244,2020,12,7
ESP_001,EMP244,2020,13,6
ESP_001,EMP244,2020,14,6
ESP_001,EMP244,2020,15,9
ESP_001,EMP244,2020,16,10
ESP_001,EMP244,2020,17,13
ESP_001,EMP244,2020,18,10
ESP_001,EMP244,2020,19,9
ESP_001,EMP244,2020,20,13
ESP_001,EMP244,2020,21,10
ESP_001,EMP244,2020,22,11
ESP_001,EMP244,2020,23,18
ESP_001,EMP244,2020,24,17
ESP_001,EMP244,2020,25,18
ESP_001,EMP244,2020,26,9
ESP_001,EMP244,2020,27,8
ESP_001,EMP244,2020,28,15
ESP_001,EMP244,2020,29,8
ESP_001,EMP244,2020,30,11
ESP_001,EMP244,2020,31,12
ESP_001,EMP244,2020,32,13
ESP_001,EMP244,2020,33,10
ESP_001,EMP244,2020,34,11
ESP_001,EMP244,2020,35,10
ESP_001,EMP244,2020,36,9
ESP_001,EMP244,2020,37,12
ESP_001,EMP244,2020,38,6
ESP_001,EMP244,2020,39,9
ESP_001,EMP244,2020,40,13
ESP_001,EMP244,2020,41,9
ESP_001,EMP244,2020,42,13
ESP_001,EMP244,2020,43,11
ESP_001,EMP244,2020,44,9
ESP_001,EMP244,2020,45,10
ESP_001,EMP244,2020,46,11
ESP_001,EMP244,2020,47,11
ESP_001,EMP244,2020,48,10
ESP_001,EMP244,2020,49,10
ESP_001,EMP244,2020,50,14
ESP_001,EMP244,2020,51,17
ESP_001,EMP256,2019,0,3
ESP_001,EMP256,2019,1,3
ESP_001,EMP256,2019,2,4
ESP_001,EMP256,2019,3,3
ESP_001,EMP256,2019,4,4
ESP_001,EMP256,2019,5,3
ESP_001,EMP256,2019,6,2
ESP_001,EMP256,2019,7,1
ESP_001,EMP256,2019,8,1
ESP_001,EMP256,2019,9,2
ESP_001,EMP256,2019,10,4
ESP_001,EMP256,2019,11,5
ESP_001,EMP256,2019,12,6
ESP_001,EMP256,2019,13,4
ESP_001,EMP256,2019,14,4
ESP_001,EMP256,2019,15,3
ESP_001,EMP256,2019,16,2
ESP_001,EMP256,2019,17,2
ESP_001,EMP256,2019,18,2
ESP_001,EMP256,2019,19,2
ESP_001,EMP256,2019,20,2
ESP_001,EMP256,2019,21,2
ESP_001,EMP256,2019,22,4
ESP_001,EMP256,2019,23,4
ESP_001,EMP256,2019,24,5
ESP_001,EMP256,2019,25,3
ESP_001,EMP256,2019,26,3
ESP_001,EMP256,2019,27,3
ESP_001,EMP256,2019,28,4
ESP_001,EMP256,2019,29,5
ESP_001,EMP256,2019,30,5
ESP_001,EMP256,2019,31,5
ESP_001,EMP256,2019,32,7
ESP_001,EMP256,2019,33,5
ESP_001,EMP256,2019,34,5
ESP_001,EMP256,2019,35,5
ESP_001,EMP256,2019,36,4
ESP_001,EMP256,2019,37,5
ESP_001,EMP256,2019,38,4
ESP_001,EMP256,2019,39,3
ESP_001,EMP256,2019,40,2
ESP_001,EMP256,2019,41,2
ESP_001,EMP256,2019,42,2
ESP_001,EMP256,2019,43,3
ESP_001,EMP256,2019,44,2
ESP_001,EMP256,2019,45,2
ESP_001,EMP256,2019,46,2
ESP_001,EMP256,2019,47,2
ESP_001,EMP256,2019,48,1
ESP_001,EMP256,2019,49,2
ESP_001,EMP256,2019,50,2
ESP_001,EMP256,2019,51,1
ESP_001,EMP256,2020,0,2
ESP_001,EMP256,2020,1,3
ESP_001,EMP256,2020,2,4
ESP_001,EMP256,2020,3,4
ESP_001,EMP256,2020,4,3
ESP_001,EMP256,2020,5,4
ESP_001,EMP256,2020,6,3
ESP_001,EMP256,2020,7,2
ESP_001,EMP256,2020,8,1
ESP_001,EMP256,2020,9,1
ESP_001,EMP256,2020,10,1
ESP_001,EMP256,2020,11,0
ESP_001,EMP256,2020,12,0
ESP_001,EMP256,2020,13,1
ESP_001,EMP256,2020,14,1
ESP_001,EMP256,2020,15,2
ESP_001,EMP256,2020,16,2
ESP_001,EMP256,2020,17,2
ESP_001,EMP256,2020,18,4
ESP_001,EMP256,2020,19,2
ESP_001,EMP256,2020,20,3
ESP_001,EMP256,2020,21,3
ESP_001,EMP256,2020,22,4
ESP_001,EMP256,2020,23,4
ESP_001,EMP256,2020,24,5
ESP_001,EMP256,2020,25,3
ESP_001,EMP256,2020,26,3
ESP_001,EMP256,2020,27,5
ESP_001,EMP256,2020,28,6
ESP_001,EMP256,2020,29,7
ESP_001,EMP256,2020,30,5
ESP_001,EMP256,2020,31,7
ESP_001,EMP256,2020,32,10
ESP_001,EMP256,2020,33,6
ESP_001,EMP256,2020,34,7
ESP_001,EMP256,2020,35,4
ESP_001,EMP256,2020,36,2
ESP_001,EMP256,2020,37,2
ESP_001,EMP256,2020,38,1
ESP_001,EMP256,2020,39,1
ESP_001,EMP256,2020,40,1
ESP_001,EMP256,2020,41,1
ESP_001,EMP256,2020,42,1
ESP_001,EMP256,2020,43,0
ESP_001,EMP256,2020,44,1
ESP_001,EMP256,2020,45,0
ESP_001,EMP256,2020,46,0
ESP_001,EMP256,2020,47,0
ESP_001,EMP256,2020,48,0
ESP_001,EMP256,2020,49,0
ESP_001,EMP256,2020,50,0
ESP_001,EMP256,2020,51,0
ESP_001,EMP267,2019,0,6
ESP_001,EMP267,2019,1,9
ESP_001,EMP267,2019,2,8
ESP_001,EMP267,2019,3,8
ESP_001,EMP267,2019,4,6
ESP_001,EMP267,2019,5,8
ESP_001,EMP267,2019,6,6
ESP_001,EMP267,2019,7,8
ESP_001,EMP267,2019,8,7
ESP_001,EMP267,2019,9,5
ESP_001,EMP267,2019,10,8
ESP_001,EMP267,2019,11,6
ESP_001,EMP267,2019,12,6
ESP_001,EMP267,2019,13,6
ESP_001,EMP267,2019,14,7
ESP_001,EMP267,2019,15,5
ESP_001,EMP267,2019,16,5
ESP_001,EMP267,2019,17,6
ESP_001,EMP267,2019,18,7
ESP_001,EMP267,2019,19,5
ESP_001,EMP267,2019,20,6
ESP_001,EMP267,2019,21,5
ESP_001,EMP267,2019,22,8
ESP_001,EMP267,2019,23,6
ESP_001,EMP267,2019,24,5
ESP_001,EMP267,2019,25,6
ESP_001,EMP267,2019,26,7
ESP_001,EMP267,2019,27,11
ESP_001,EMP267,2019,28,15
ESP_001,EMP267,2019,29,7
ESP_001,EMP267,2019,30,13
ESP_001,EMP267,2019,31,10
ESP_001,EMP267,2019,32,8
ESP_001,EMP267,2019,33,10
ESP_001,EMP267,2019,34,10
ESP_001,EMP267,2019,35,8
ESP_001,EMP267,2019,36,5
ESP_001,EMP267,2019,37,5
ESP_001,EMP267,2019,38,4
ESP_001,EMP267,2019,39,3
ESP_001,EMP267,2019,40,2
ESP_001,EMP267,2019,41,2
ESP_001,EMP267,2019,42,4
ESP_001,EMP267,2019,43,4
ESP_001,EMP267,2019,44,5
ESP_001,EMP267,2019,45,7
ESP_001,EMP267,2019,46,8
ESP_001,EMP267,2019,47,6
ESP_001,EMP267,2019,48,3
ESP_001,EMP267,2019,49,6
ESP_001,EMP267,2019,50,4
ESP_001,EMP267,2019,51,4
ESP_001,EMP267,2020,0,4
ESP_001,EMP267,2020,1,4
ESP_001,EMP267,2020,2,2
ESP_001,EMP267,2020,3,1
ESP_001,EMP267,2020,4,0
ESP_001,EMP267,2020,5,5
ESP_001,EMP267,2020,6,8
ESP_001,EMP267,2020,7,11
ESP_001,EMP267,2020,8,12
ESP_001,EMP267,2020,9,14
ESP_001,EMP267,2020,10,10
ESP_001,EMP267,2020,11,6
ESP_001,EMP267,2020,12,3
ESP_001,EMP267,2020,13,4
ESP_001,EMP267,2020,14,4
ESP_001,EMP267,2020,15,3
ESP_001,EMP267,2020,16,4
ESP_001,EMP267,2020,17,3
ESP_001,EMP267,2020,18,3
ESP_001,EMP267,2020,19,3
ESP_001,EMP267,2020,20,4
ESP_001,EMP267,2020,21,5
ESP_001,EMP267,2020,22,5
ESP_001,EMP267,2020,23,7
ESP_001,EMP267,2020,24,7
ESP_001,EMP267,2020,25,7
ESP_001,EMP267,2020,26,11
ESP_001,EMP267,2020,27,14
ESP_001,EMP267,2020,28,21
ESP_001,EMP267,2020,29,14
ESP_001,EMP267,2020,30,11
ESP_001,EMP267,2020,31,8
ESP_001,EMP267,2020,32,8
ESP_001,EMP267,2020,33,4
ESP_001,EMP267,2020,34,4
ESP_001,EMP267,2020,35,4
ESP_001,EMP267,2020,36,4
ESP_001,EMP267,2020,37,4
ESP_001,EMP267,2020,38,3
ESP_001,EMP267,2020,39,4
ESP_001,EMP267,2020,40,3
ESP_001,EMP267,2020,41,5
ESP_001,EMP267,2020,42,7
ESP_001,EMP267,2020,43,6
ESP_001,EMP267,2020,44,6
ESP_001,EMP267,2020,45,5
ESP_001,EMP267,2020,46,6
ESP_001,EMP267,2020,47,8
ESP_001,EMP267,2020,48,4
ESP_001,EMP267,2020,49,5
ESP_001,EMP267,2020,50,8
ESP_001,EMP267,2020,51,5
ESP_001,EMP290,2019,0,2
ESP_001,EMP290,2019,1,1
ESP_001,EMP290,2019,2,1
ESP_001,EMP290,2019,3,1
ESP_001,EMP290,2019,4,0
ESP_001,EMP290,2019,5,0
ESP_001,EMP290,2019,6,0
ESP_001,EMP290,2019,7,0
ESP_001,EMP290,2019,8,0
ESP_001,EMP290,2019,9,0
ESP_001,EMP290,2019,10,0
ESP_001,EMP290,2019,11,0
ESP_001,EMP290,2019,12,0
ESP_001,EMP290,2019,13,0
ESP_001,EMP290,2019,14,0
ESP_001,EMP290,2019,15,0
ESP_001,EMP290,2019,16,0
ESP_001,EMP290,2019,17,0
ESP_001,EMP290,2019,18,0
ESP_001,EMP290,2019,19,0
ESP_001,EMP290,2019,20,1
ESP_001,EMP290,2019,21,1
ESP_001,EMP290,2019,22,0
ESP_001,EMP290,2019,23,0
ESP_001,EMP290,2019,24,0
ESP_001,EMP290,2019,25,1
ESP_001,EMP290,2019,26,1
ESP_001,EMP290,2019,27,1
ESP_001,EMP290,2019,28,1
ESP_001,EMP290,2019,29,2
ESP_001,EMP290,2019,30,1
ESP_001,EMP290,2019,31,2
ESP_001,EMP290,2019,32,2
ESP_001,EMP290,2019,33,2
ESP_001,EMP290,2019,34,0
ESP_001,EMP290,2019,35,1
ESP_001,EMP290,2019,36,0
ESP_001,EMP290,2019,37,0
ESP_001,EMP290,2019,38,0
ESP_001,EMP290,2019,39,0
ESP_001,EMP290,2019,40,0
ESP_001,EMP290,2019,41,0
ESP_001,EMP290,2019,42,0
ESP_001,EMP290,2019,43,0
ESP_001,EMP290,2019,44,0
ESP_001,EMP290,2019,45,1
ESP_001,EMP290,2019,46,1
ESP_001,EMP290,2019,47,2
ESP_001,EMP290,2019,48,2
ESP_001,EMP290,2019,49,1
ESP_001,EMP290,2019,50,1
ESP_001,EMP290,2019,51,1
ESP_001,EMP290,2020,0,0
ESP_001,EMP290,2020,1,0
ESP_001,EMP290,2020,2,0
ESP_001,EMP290,2020,3,0
ESP_001,EMP290,2020,4,0
ESP_001,EMP290,2020,5,0
ESP_001,EMP290,2020,6,0
ESP_001,EMP290,2020,7,0
ESP_001,EMP290,2020,8,0
ESP_001,EMP290,2020,9,0
ESP_001,EMP290,2020,10,0
ESP_001,EMP290,2020,11,0
ESP_001,EMP290,2020,12,0
ESP_001,EMP290,2020,13,0
ESP_001,EMP290,2020,14,0
ESP_001,EMP290,2020,15,0
ESP_001,EMP290,2020,16,0
ESP_001,EMP290,2020,17,0
ESP_001,EMP290,2020,18,0
ESP_001,EMP290,2020,19,0
ESP_001,EMP290,2020,20,0
ESP_001,EMP290,2020,21,0
ESP_001,EMP290,2020,22,1
ESP_001,EMP290,2020,23,1
ESP_001,EMP290,2020,24,1
ESP_001,EMP290,2020,25,2
ESP_001,EMP290,2020,26,1
ESP_001,EMP290,2020,27,1
ESP_001,EMP290,2020,28,0
ESP_001,EMP290,2020,29,1
ESP_001,EMP290,2020,30,1
ESP_001,EMP290,2020,31,1
ESP_001,EMP290,2020,32,2
ESP_001,EMP290,2020,33,1
ESP_001,EMP290,2020,34,1
ESP_001,EMP290,2020,35,0
ESP_001,EMP290,2020,36,0
ESP_001,EMP290,2020,37,0
ESP_001,EMP290,2020,38,0
ESP_001,EMP290,2020,39,0
ESP_001,EMP290,2020,40,0
ESP_001,EMP290,2020,41,0
ESP_001,EMP290,2020,42,0
ESP_001,EMP290,2020,43,0
ESP_001,EMP290,2020,44,0
ESP_001,EMP290,2020,45,0
ESP_001,EMP290,2020,46,0
ESP_001,EMP290,2020,47,0
ESP_001,EMP290,2020,48,0
ESP_001,EMP290,2020,49,0
ESP_001,EMP290,2020,50,0
ESP_001,EMP290,2020,51,0
ESP_002,EMP234,2019,0,2
ESP_002,EMP234,2019,1,4
ESP_002,EMP234,2019,2,4
ESP_002,EMP234,2019,3,4
ESP_002,EMP234,2019,4,4
ESP_002,EMP234,2019,5,3
ESP_002,EMP234,2019,6,3
ESP_002,EMP234,2019,7,3
ESP_002,EMP234,2019,8,2
ESP_002,EMP234,2019,9,2
ESP_002,EMP234,2019,10,1
ESP_002,EMP234,2019,11,0
ESP_002,EMP234,2019,12,0
ESP_002,EMP234,2019,13,0
ESP_002,EMP234,2019,14,1
ESP_002,EMP234,2019,15,1
ESP_002,EMP234,2019,16,2
ESP_002,EMP234,2019,17,1
ESP_002,EMP234,2019,18,1
ESP_002,EMP234,2019,19,0
ESP_002,EMP234,2019,20,0
ESP_002,EMP234,2019,21,2
ESP_002,EMP234,2019,22,3
ESP_002,EMP234,2019,23,5
ESP_002,EMP234,2019,24,4
ESP_002,EMP234,2019,25,3
ESP_002,EMP234,2019,26,3
ESP_002,EMP234,2019,27,4
ESP_002,EMP234,2019,28,2
ESP_002,EMP234,2019,29,4
ESP_002,EMP234,2019,30,5
ESP_002,EMP234,2019,31,6
ESP_002,EMP234,2019,32,9
ESP_002,EMP234,2019,33,9
ESP_002,EMP234,2019,34,4
ESP_002,EMP234,2019,35,6
ESP_002,EMP234,2019,36,4
ESP_002,EMP234,2019,37,4
ESP_002,EMP234,2019,38,3
ESP_002,EMP234,2019,39,2
ESP_002,EMP234,2019,40,1
ESP_002,EMP234,2019,41,1
ESP_002,EMP234,2019,42,1
ESP_002,EMP234,2019,43,0
ESP_002,EMP234,2019,44,0
ESP_002,EMP234,2019,45,0
ESP_002,EMP234,2019,46,0
ESP_002,EMP234,2019,47,0
ESP_002,EMP234,2019,48,0
ESP_002,EMP234,2019,49,0
ESP_002,EMP234,2019,50,0
ESP_002,EMP234,2019,51,0
ESP_002,EMP234,2020,0,0
ESP_002,EMP234,2020,1,0
ESP_002,EMP234,2020,2,1
ESP_002,EMP234,2020,3,1
ESP_002,EMP234,2020,4,1
ESP_002,EMP234,2020,5,2
ESP_002,EMP234,2020,6,1
ESP_002,EMP234,2020,7,1
ESP_002,EMP234,2020,8,2
ESP_002,EMP234,2020,9,1
ESP_002,EMP234,2020,10,1
ESP_002,EMP234,2020,11,0
ESP_002,EMP234,2020,12,0
ESP_002,EMP234,2020,13,1
ESP_002,EMP234,2020,14,1
ESP_002,EMP234,2020,15,2
ESP_002,EMP234,2020,16,3
ESP_002,EMP234,2020,17,2
ESP_002,EMP234,2020,18,4
